Source,Target,Weight,Type
71,69,21881304.357,directed
138,69,68116.679,directed
147,69,1916453.477,directed
101,69,2037868.049,directed
29,69,18934832.23,directed
135,69,11460.366,directed
53,69,42506191.878,directed
52,69,3574.674,directed
113,69,120.021,directed
62,69,210.847,directed
62,69,210.847,directed
52,69,3574.674,directed
74,69,72533.662,directed
128,69,43435696.879,directed
93,69,509187.775,directed
90,69,3002977.063,directed
68,69,44815.34,directed
71,112,15755242.315,directed
71,90,62260893.563,directed
71,128,372055751.56,directed
71,61,3852410.192,directed
71,76,682021566.799,directed
71,93,4448.675,directed
71,29,681617363.747,directed
71,96,77983.493,directed
71,13,3772.476,directed
67,71,1971.653,directed
106,71,2825.798,directed
96,71,4114.135,directed
7,71,12498.997,directed
129,71,36130.359,directed
61,71,120576.887,directed
128,71,140290482.233,directed
38,71,2414178.477,directed
142,71,14819.426,directed
112,71,474043.69,directed
8,71,1679.82,directed
15,71,5698467.96,directed
90,71,19231885.387,directed
64,71,10762597.572,directed
150,71,341985.662,directed
53,71,116368397.943,directed
76,71,118519100.974,directed
29,80,7822.978,directed
29,80,3145.41,directed
53,80,5349.036,directed
29,80,7822.978,directed
29,80,3145.41,directed
29,80,10968.389,directed
53,80,5349.036,directed
29,80,10968.389,directed
135,80,839.064,directed
129,80,160045.056,directed
101,80,688.768,directed
53,80,396.826,directed
53,80,5745.861,directed
101,80,688.768,directed
135,80,839.064,directed
129,80,160045.056,directed
129,80,160045.056,directed
135,80,839.064,directed
101,80,688.768,directed
53,80,396.826,directed
135,80,839.064,directed
129,80,160045.056,directed
101,80,688.768,directed
53,80,5745.861,directed
85,15,4183.428,directed
85,147,10.802,directed
85,147,10.802,directed
85,147,10.802,directed
85,15,4183.428,directed
49,85,2205.788,directed
29,85,2770.805,directed
15,85,16266.735,directed
15,85,4090.937,directed
15,85,16266.735,directed
53,85,5398.515,directed
53,85,139494.93,directed
29,85,6.909,directed
53,85,139494.93,directed
49,85,2205.788,directed
29,85,6.909,directed
15,85,4090.937,directed
53,85,139494.93,directed
53,85,5398.515,directed
135,85,237.879,directed
147,85,428.323,directed
29,85,362.928,directed
29,71,272803698.299,directed
39,71,623725.589,directed
68,71,1775341.63,directed
84,71,13061.31,directed
117,71,70751.727,directed
101,71,867548.568,directed
138,71,517370.226,directed
140,71,135097.362,directed
49,71,9639054.45,directed
69,71,1381459.504,directed
9,71,189043.775,directed
113,71,783080.686,directed
135,71,35461.278,directed
147,71,18879920.456,directed
26,71,406530.598,directed
85,147,10.802,directed
85,147,10.802,directed
85,147,10.802,directed
29,91,58.325,directed
140,91,144.053,directed
90,91,28.437,directed
146,91,12.96,directed
29,91,58.325,directed
140,91,144.053,directed
146,91,12.96,directed
29,91,58.325,directed
90,91,27.948,directed
90,91,0.489,directed
90,91,0.489,directed
85,147,10.802,directed
85,15,4183.428,directed
85,147,10.802,directed
15,85,4090.937,directed
53,85,139494.93,directed
29,85,6.909,directed
85,147,10.802,directed
29,85,2770.805,directed
15,85,16266.735,directed
53,85,5398.515,directed
29,85,6.909,directed
49,85,2205.788,directed
15,85,16266.735,directed
53,85,5398.515,directed
84,69,179053.758,directed
76,69,8687049.414,directed
71,69,21881304.357,directed
147,69,1916453.477,directed
29,69,18934832.23,directed
53,69,42464022.402,directed
142,69,1726.786,directed
38,69,8.65,directed
53,69,42169.476,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,147,10.802,directed
29,85,2770.805,directed
15,85,20357.671,directed
53,85,144893.444,directed
53,85,144893.444,directed
53,85,144893.444,directed
53,85,144893.444,directed
29,85,6.909,directed
29,85,6.909,directed
49,85,2205.788,directed
15,85,4090.937,directed
49,85,2205.788,directed
29,85,2777.714,directed
53,85,144893.444,directed
53,85,139494.93,directed
29,85,2770.805,directed
29,85,362.928,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,147,10.802,directed
85,15,4183.428,directed
29,85,2770.805,directed
15,85,20357.671,directed
53,85,5398.515,directed
29,85,6.909,directed
29,85,6.909,directed
15,85,16266.735,directed
29,85,2414.786,directed
53,85,144893.444,directed
29,85,2770.805,directed
147,85,428.323,directed
135,85,237.879,directed
29,85,362.928,directed
147,85,428.323,directed
29,85,362.928,directed
147,85,428.323,directed
147,85,428.323,directed
135,85,237.879,directed
135,85,237.879,directed
85,147,10.802,directed
85,15,4183.428,directed
85,147,10.802,directed
29,85,362.928,directed
135,85,237.879,directed
29,85,362.928,directed
147,85,428.323,directed
85,147,10.802,directed
85,15,4183.428,directed
85,147,10.802,directed
49,85,2205.788,directed
49,85,2205.788,directed
49,85,2205.788,directed
49,85,2205.788,directed
15,85,20357.671,directed
15,85,4090.937,directed
15,85,16266.735,directed
53,85,139494.93,directed
29,85,6.909,directed
15,85,20357.671,directed
53,85,5398.515,directed
15,85,4090.937,directed
49,85,2205.788,directed
49,85,2205.788,directed
15,85,20357.671,directed
15,85,4090.937,directed
53,85,5398.515,directed
29,85,6.909,directed
29,85,2407.877,directed
15,85,16266.735,directed
49,85,2205.788,directed
15,85,16266.735,directed
29,85,6.909,directed
53,85,144893.444,directed
53,85,144893.444,directed
135,85,237.879,directed
147,85,428.323,directed
147,85,428.323,directed
147,85,428.323,directed
85,147,10.802,directed
85,15,4183.428,directed
85,15,4183.428,directed
85,15,4183.428,directed
29,85,2777.714,directed
29,85,2414.786,directed
53,85,5398.515,directed
29,85,2407.877,directed
29,85,2407.877,directed
147,85,428.323,directed
147,85,428.323,directed
135,85,237.879,directed
135,85,237.879,directed
147,85,428.323,directed
135,85,237.879,directed
67,26,100.558,directed
67,71,386723.291,directed
67,76,13577.49,directed
67,101,39908.543,directed
67,53,6032.398,directed
67,15,16176.86,directed
49,85,2205.788,directed
53,85,139494.93,directed
29,85,2407.877,directed
67,29,82310.492,directed
67,147,12123903.892,directed
67,69,779.595,directed
67,49,628.217,directed
61,67,100.558,directed
112,67,207.604,directed
94,67,9.731,directed
128,67,330844.41,directed
68,67,433021.051,directed
76,67,3272189.161,directed
9,67,108256.614,directed
71,67,31111048.979,directed
108,67,8891.272,directed
69,67,404187.942,directed
101,67,962864.3,directed
29,67,2411767.494,directed
53,67,2743520.17,directed
147,67,2089608.915,directed
138,67,32005.551,directed
90,67,1844.644,directed
103,67,163.272,directed
129,67,1286.71,directed
121,67,36.763,directed
15,85,4090.937,directed
15,85,20357.671,directed
29,85,362.928,directed
147,85,428.323,directed
29,85,362.928,directed
135,85,237.879,directed
135,85,237.879,directed
135,85,237.879,directed
95,88,4985.216,directed
95,88,4985.216,directed
95,88,4985.216,directed
95,88,4985.216,directed
71,95,172.133,directed
133,95,443.698,directed
53,95,120.904,directed
29,95,33.556,directed
29,85,2407.877,directed
29,85,2407.877,directed
15,85,20357.671,directed
49,85,2205.788,directed
49,85,2205.788,directed
49,85,2205.788,directed
135,85,237.879,directed
135,85,237.879,directed
135,85,237.879,directed
135,85,237.879,directed
147,85,428.323,directed
147,85,428.323,directed
147,85,428.323,directed
71,93,2108.474,directed
147,93,135.159,directed
147,93,135.159,directed
71,93,2108.474,directed
142,93,19.463,directed
142,93,19.463,directed
142,93,19.463,directed
142,93,19.463,directed
71,93,2108.474,directed
147,93,135.159,directed
71,93,2108.474,directed
147,93,135.159,directed
56,93,1054.237,directed
140,93,2327.971,directed
53,93,129.752,directed
69,93,4027.726,directed
53,93,129.752,directed
56,93,1054.237,directed
140,93,2327.971,directed
69,93,4027.726,directed
69,93,98.395,directed
69,93,98.395,directed
140,93,2327.971,directed
56,93,1054.237,directed
53,93,129.752,directed
69,93,4126.121,directed
53,93,129.752,directed
56,93,1054.237,directed
140,93,2327.971,directed
69,93,4126.121,directed
93,76,3243.806,directed
93,76,3243.806,directed
93,76,3243.806,directed
93,76,3243.806,directed
15,85,20357.671,directed
53,85,139494.93,directed
29,85,6.909,directed
84,130,125.0,directed
84,69,678454.0,directed
84,142,2632.0,directed
84,15,542.0,directed
84,9,74128.0,directed
84,146,95.0,directed
84,114,984.0,directed
84,123,3257.0,directed
84,135,114274.0,directed
84,101,3416771.0,directed
84,39,3125.0,directed
84,38,72514.0,directed
84,138,7917814.0,directed
84,49,734493.0,directed
84,53,2497809.0,directed
14,68,1000.0,directed
138,68,1000.0,directed
38,68,1000.0,directed
90,68,304032.0,directed
117,68,119145.0,directed
67,68,27000.0,directed
49,68,187000.0,directed
128,68,5908056.0,directed
39,68,394042.0,directed
9,68,23001.0,directed
26,68,176000.0,directed
76,68,3905494.0,directed
15,68,251004.0,directed
71,68,30572331.0,directed
101,68,253005.0,directed
147,68,1991157.0,directed
69,68,1250106.0,directed
53,68,25323788.0,directed
29,68,13278949.0,directed
135,68,7000.0,directed
113,68,6000.0,directed
112,68,5000.0,directed
140,68,4000.0,directed
61,68,2000.0,directed
68,62,1000.0,directed
68,39,19000.0,directed
53,38,1420476.643,directed
53,63,1825.181,directed
53,35,1598.115,directed
53,145,16.219,directed
53,130,176963.666,directed
53,28,23598.688,directed
53,142,1454.306,directed
53,56,670.387,directed
69,56,482.246,directed
53,56,17884.183,directed
69,56,482.246,directed
29,56,1039.099,directed
15,56,64876.117,directed
128,64,29493.0,directed
116,64,209193.0,directed
53,64,19740.0,directed
71,64,18905.0,directed
29,64,2047.0,directed
95,64,2048.0,directed
8,64,385.0,directed
15,64,483.0,directed
140,64,17530.0,directed
53,64,263056.0,directed
90,64,5984.0,directed
128,64,885977.0,directed
76,64,174734.0,directed
71,64,12987660.0,directed
29,64,26540914.0,directed
116,64,209193.0,directed
15,64,483.0,directed
140,64,17530.0,directed
90,64,5984.0,directed
53,64,282796.0,directed
95,64,2048.0,directed
128,64,915470.0,directed
76,64,174748.0,directed
71,64,13006565.0,directed
8,64,385.0,directed
29,64,26542961.0,directed
150,64,922.0,directed
150,64,922.0,directed
147,64,1418.0,directed
147,64,1418.0,directed
133,64,30.0,directed
133,64,30.0,directed
76,64,14.0,directed
64,53,93645.0,directed
64,69,80717.0,directed
64,9,419240.4,directed
64,90,33610.5,directed
64,71,10478439.494,directed
64,29,6550618.061,directed
64,128,8122204.889,directed
64,71,32732.836,directed
64,90,99.291,directed
64,128,15365.544,directed
64,9,419240.4,directed
64,69,80717.0,directed
64,53,93645.0,directed
64,71,10511172.33,directed
64,29,6550618.061,directed
64,90,33709.791,directed
64,128,8137570.433,directed
113,53,494.14,directed
29,53,30.276,directed
29,53,17.3,directed
135,53,7.569,directed
147,53,99.477,directed
49,53,112.452,directed
29,53,11.894,directed
71,53,38.926,directed
147,53,3425646.048,directed
49,53,13726401.294,directed
138,53,1484673.723,directed
71,53,235318295.489,directed
29,53,37.844,directed
69,53,137.321,directed
69,53,449.808,directed
147,53,116.777,directed
145,53,389315.092,directed
29,53,30064.674,directed
29,53,62215210.278,directed
128,53,1150.47,directed
29,53,688.768,directed
69,53,2990371.633,directed
76,53,9922140.389,directed
117,53,252436.216,directed
71,53,2415289.186,directed
71,53,64624.182,directed
117,53,252436.216,directed
145,53,894.209,directed
76,53,1279.141,directed
112,53,31525.468,directed
29,53,1856821.513,directed
39,53,6193593.157,directed
71,53,64624.182,directed
69,53,46360772.863,directed
112,53,1269.409,directed
140,53,44452.034,directed
90,53,327.624,directed
90,53,327.624,directed
140,53,183.816,directed
140,53,183.816,directed
71,53,648.761,directed
53,29,378672.165,directed
53,85,2923.75,directed
53,64,13589.384,directed
53,112,127067.444,directed
53,80,2278.233,directed
53,150,39412.241,directed
53,116,25267.085,directed
53,76,106634.711,directed
53,26,393727.749,directed
53,113,85291.55,directed
68,100,65000.0,directed
68,76,601002.0,directed
68,128,7002.0,directed
68,101,13000.0,directed
68,29,27000.0,directed
68,147,21003.0,directed
68,53,17001.0,directed
68,71,10000.0,directed
68,69,9000.0,directed
68,112,9000.0,directed
68,14,6000.0,directed
68,38,5000.0,directed
68,49,4000.0,directed
68,9,3000.0,directed
68,15,3000.0,directed
68,8,2000.0,directed
68,117,2000.0,directed
68,135,2000.0,directed
146,88,853.64,directed
146,88,853.64,directed
146,88,853.64,directed
90,138,65149.205,directed
90,39,47811.006,directed
90,67,285846.436,directed
90,62,106754.48,directed
84,8,8325.0,directed
84,113,95376.0,directed
84,45,4202.0,directed
84,80,65153.0,directed
9,84,5704.0,directed
138,84,85.0,directed
49,84,130.0,directed
147,84,8352.0,directed
38,84,61.0,directed
29,84,94566.0,directed
15,84,1375984.0,directed
45,84,829.0,directed
69,84,150848.0,directed
101,84,306.0,directed
80,84,7211.0,directed
53,84,20262.0,directed
113,84,11024.0,directed
90,90,1701.083,directed
53,9,12947506.2,directed
53,135,7247.744,directed
53,123,17905.808,directed
53,90,6954528.379,directed
53,49,895007.125,directed
53,101,961633.816,directed
53,78,3395.183,directed
53,28,23598.688,directed
53,129,1146.145,directed
53,22,1001.255,directed
90,71,4071244.341,directed
90,128,783010.684,directed
90,29,14611787.1,directed
90,24,1323.503,directed
90,101,2866.932,directed
90,133,174.538,directed
90,8,1067.398,directed
90,110,2759.93,directed
90,76,9575817.451,directed
90,24,11879.297,directed
90,128,225052.776,directed
90,71,13538.061,directed
90,29,30239020.641,directed
133,95,443.698,directed
53,95,120.904,directed
71,95,172.133,directed
29,95,33.556,directed
146,88,853.64,directed
90,61,5229.548,directed
90,112,58.325,directed
90,71,21.927,directed
90,29,16553.877,directed
90,140,18784.493,directed
90,128,46514764.4,directed
90,117,2366367.401,directed
90,98,10667.401,directed
90,114,18490.892,directed
90,67,285846.436,directed
90,38,848715.734,directed
90,62,106754.48,directed
90,9,5123332.482,directed
90,39,47811.006,directed
90,142,31.136,directed
90,138,65149.205,directed
90,15,880802.574,directed
90,123,5693.3,directed
90,69,2343133.955,directed
90,90,1701.083,directed
150,90,463035894.415,directed
15,90,2256.709,directed
67,90,1318.022,directed
147,90,189.229,directed
53,90,9440.814,directed
71,90,310112.196,directed
29,90,127786661.182,directed
140,90,6291253.467,directed
128,90,5826509.786,directed
112,90,42276.017,directed
142,90,14470.609,directed
135,90,3289.024,directed
101,90,89374.401,directed
8,90,6698.645,directed
69,90,12871.485,directed
61,90,11053284.92,directed
147,90,102585.313,directed
150,90,43947562.184,directed
140,90,16786.52,directed
128,90,11402.169,directed
76,90,1126327.331,directed
64,90,86.611,directed
53,90,127971.754,directed
71,90,1476047.488,directed
29,90,911328924.481,directed
29,90,43377536.189,directed
71,90,70503750.937,directed
90,26,89439.085,directed
90,76,18887834.135,directed
90,53,6302761.543,directed
90,147,231302.36,directed
90,112,4565339.711,directed
90,61,3163319.818,directed
90,140,28530250.812,directed
29,123,371499.457,directed
53,123,27122.666,directed
147,123,8787.733,directed
135,123,25938.133,directed
71,123,56911.999,directed
146,123,730.933,directed
101,123,1021.867,directed
39,123,84816.798,directed
128,123,1326.133,directed
67,98,98.111,directed
84,98,71.362,directed
15,98,1111.887,directed
147,98,1020.389,directed
29,98,41336.922,directed
146,108,15876.342,directed
146,108,15876.342,directed
62,116,143.98,directed
62,116,143.98,directed
53,116,12303.08,directed
101,116,1252.48,directed
38,116,533.66,directed
113,116,65.27,directed
38,116,533.66,directed
62,116,1104.82,directed
38,116,533.66,directed
147,116,1871.89,directed
62,116,143.98,directed
101,116,1252.48,directed
62,116,1248.8,directed
53,116,33463.53,directed
146,88,853.64,directed
146,88,853.64,directed
133,81,29067.82,directed
133,81,29067.82,directed
116,62,307.59,directed
38,116,533.66,directed
101,116,635.71,directed
15,116,8.78,directed
147,116,1871.89,directed
53,116,12303.08,directed
53,116,8992.74,directed
71,116,344.87,directed
113,116,65.27,directed
71,116,344.87,directed
